Instancia,Clase,tf0,tf1,tf2,tf3,tf4,tf5,tf6,tf7,tf8,tf9,tf10,tf11,tf12,tf13,tf14,tf15,tf16,tf17,tf18,tf19,tf20,tf21,tf22,tf23,tf24,tf25,tf26,tf27,tf28,tf29,tf30,tf31,tf32,tf33,tf34,tf35,tf36,tf37,tf38,tf39,tf40,tf41,tf42,tf43,tf44,tf45,tf46,tf47,tf48,tf49,tf50,tf51,tf52,tf53,tf54,tf55,tf56,tf57,tf58,tf59,tf60,tf61,tf62,tf63,tf64,tf65,tf66,tf67,tf68,tf69,tf70,tf71,tf72,tf73,tf74,tf75,tf76,tf77,tf78,tf79,tf80,tf81,tf82,tf83,tf84,tf85,tf86,tf87,tf88,tf89,tf90,tf91,tf92,tf93,tf94,tf95,tf96,tf97,tf98
13,3,2.2584957969201938,2.3784193094713264,2.3104369989796596,2.2765648485917143,2.6828331770682783,1.2644327492460032,0.8701621294666365,0.0003696271533773232,0.005095312274896315,0.022339960098788046,0.0021333446736556236,0.0005823731465699551,0.032510525035755994,0.0016686641629541942,0.004359497523395694,0.04344259313532092,0.022997226921567252,0.0021736653265638567,0.0007100444174757036,0.02526625370857812,0.045510193849739825,0.010113229298658828,0.1131664333818478,0.016255424375198422,0.0072329612788874335,0.007983596585924511,0.0317166195641519,0.10374023042803944,0.0010973449577284706,0.05334281033234035,0.08078604408181203,0.016205671857279152,0.002002299779063999,0.0013992139239420802,0.14204917327099645,0.002571188014390131,0.015080787638732747,0.04039016258187976,0.06846161063671785,0.08480105493983198,0.08375165970327676,0.07170727880089765,0.058707157841387414,0.0476735058207699,0.03970160161467959,0.03484150563706429,0.033479455485668295,0.03205267091967715,0.029822935427374943,0.03015972569102625,0.02993703269657741,0.02803090277311371,0.026791501021049,0.026379293390735404,0.024963226362259346,0.023038673406501425,0.02292184060536759,0.021954941664998708,0.020809638531385986,0.020495390720887727,0.020027668837333798,0.019885530668276013,0.020021741058714883,0.019866513673654634,0.01991135121336169,0.020036845140818126,0.020040592574225146,0.02035815083531415,0.02107859905024664,0.020638752706616713,0.020920769717340373,0.020694404508527352,0.021041329912123027,0.0213527442262501,0.02136596122801486,0.021843327084857672,0.021912655046378023,0.021732519943515285,0.02204856580397283,0.022319057530164863,0.02256658883929126,0.02262587307561487,0.0228783340112144,0.02327649996441366,0.023494166262323153,0.02367467980671804,0.023727643485753687,0.024028175164439614,0.02442484840162197,0.02453239260698433,0.024985834224895725,0.025287383734351486,0.025537189410735475,0.025492682374273372,0.025564631222359684,0.025728531105031757,0.025724810103992433,0.025719358224376994,0.02571459296490271
14,2,0.06565114187622818,0.05319201477908012,0.045957419703717826,0.07150706574748696,0.06776326980440663,1.2798647864302037,2.6643359026304565,0.00018291830725765992,0.004252446437011463,0.1363804185792961,0.010155049189520371,0.0014991199722956257,0.16454184422466936,0.0016215603029722347,0.005414710241863604,0.05675568067939737,0.048513213935083156,0.0048014466856148895,0.001689898957337482,0.03516241769379151,0.07058555843083915,0.0005783317436769884,0.007142592619364667,0.059035063611687075,0.3749372889775306,0.8108056587368813,0.019067160069696863,0.005991232780582008,0.0018984558575977169,0.00486603743484423,0.15183264370848376,0.02252876395388971,0.0038696914754358506,0.04554288208741037,0.13727853077194666,1.5418659598987595e-05,6.508921206515114e-05,9.970758528534654e-05,0.00017003064302069235,0.00036830185350398474,0.0004945004694320583,0.0005062269270389383,0.0008705893145077121,0.001469142547780293,0.0016818608164931562,0.0020267184679792693,0.0029941131820905944,0.0035661625321790997,0.0035263750384389213,0.003991815408505168,0.00449577862749521,0.004078021349128919,0.003620991675356443,0.003578080621630476,0.003120542407411056,0.002341259251782609,0.0019624187913418784,0.0016373256394761223,0.0011665003152574623,0.000841749624772502,0.000702525723466497,0.0005082398225114272,0.0003665693118370736,0.0003194648817486721,0.0002760598305836029,0.00022402738794835092,0.00020732093549403203,0.00021044804235524574,0.00020038041561156172,0.00019331184026512483,0.00019630539202270314,0.00020002604004877063,0.00020413110640680733,0.00020488569601300025,0.00020873978395228384,0.00021418937493929323,0.00021540968468195345,0.00022042898398243158,0.00022655114937468647,0.0002302709784189435,0.00023528924066250099,0.00024114362179274276,0.00024506902281654547,0.0002488817298872939,0.000255841595994446,0.00026155176173032834,0.00026365688445682616,0.0002692224621627855,0.0002737228983022647,0.00027820029712928275,0.000283452302864428,0.00028770490640860123,0.00029394293895598723,0.00029700682893366227,0.0003019523587578314,0.00030149388036114836,0.00032151688943388965,0.0003169318634665744,0.00031930267319487115
15,3,3.4180018442656084,3.9343025290674585,3.2771500825785824,3.422186022405628,5.002768978815299,0.6083456064762087,0.06810219845352959,9.587221233021752e-05,0.0009481672039099523,0.11148909438677701,0.0046072314063725535,0.00019324195420924843,0.120256037733419,0.0071564175147909624,0.02891557833862947,0.3330541371485214,0.1236244057872736,0.023067334769621584,0.011812020345199724,0.33287108781862257,0.2274608374673977,0.03703642911479868,0.32391899131322244,0.28141079681264586,0.015116423949012506,0.0030528381607330406,0.10529816984595644,0.4503312767421903,0.0008018486862735736,0.04589500986927952,0.21947289801670572,0.03397359383954285,0.0010451730864689682,0.001594778048957931,0.2644507030759378,3.865107131846194e-05,0.00018223812104316932,0.000378891494368263,0.0006502053962898816,0.0010284104153012639,0.001170152927108344,0.0011162919110663527,0.0016188850871421425,0.0023662892792237593,0.0025222287878331473,0.0030836238876400753,0.00452050146613682,0.005091049081706755,0.004940036042792475,0.00579397257603055,0.006371926794545119,0.005463791556671892,0.004917320951467559,0.004982537334350114,0.0041217807257546745,0.0029544365475536296,0.002615898601602904,0.0022012698509945956,0.0014745682708727818,0.0010920628446457058,0.0009948249340458262,0.0007507286194238655,0.0005689902519340219,0.0005352187664166686,0.0005020863885094246,0.0004521814586024304,0.0004390092657093958,0.0004502441950511168,0.0004463310242245645,0.00044403363780945156,0.00045339609781077153,0.00045596507829744114,0.00046707080773540426,0.0004735517801068223,0.0004814245796776077,0.0004917819663022001,0.0004937616378935066,0.0004994763469789818,0.0005135252616082682,0.0005208821037267458,0.0005314120454937096,0.0005402644198637719,0.0005482580790104323,0.0005578152951988358,0.0005699518064657031,0.0005779653860853112,0.0005840817376782993,0.0005938294981062164,0.0006038676865530576,0.0006127652853020161,0.0006237233079001126,0.0006334492125815651,0.0006430049683143388,0.0006500430195034771,0.0006586762430705196,0.0006692044244012462,0.0006871704562252938,0.0006872370512190988,0.0006876922901142362
16,2,2.4847860046127375,3.0026031126636847,2.2648335303108635,2.4491976368406903,4.118087939060996,0.15088665776610072,0.21825575293498642,0.0008121179999286582,0.007714273222290902,0.140773874846043,0.0042350135292335235,0.00013448814573120422,0.1317212670683998,0.02615586828770585,0.07006399213823081,0.7929058266562463,0.16729008291315334,0.03152764872209773,0.016730564903342366,0.5605898646225866,0.5850517153863177,0.023590732897392882,0.16957216962052418,0.7704762458731527,0.007701215735571408,0.10961647870947104,0.36258395474118077,0.33480268188064805,0.004717096468331009,0.004668501394765889,0.11896462810239032,0.0026732334051987627,0.003999514869309001,0.009895611435951215,0.09524778883019776,9.032889896264467e-05,0.0005174331410376412,0.0013231318873234508,0.0022445416980721757,0.0029244359466988105,0.002999274667218275,0.0026334771654268384,0.0025766064508152397,0.0027628191235514357,0.0026706702629200885,0.002857424011466066,0.0037285847188913493,0.00412342959133484,0.00399710070307966,0.004508372984008628,0.004902868802866087,0.004367392733292857,0.003958661128893042,0.003927708858710575,0.003390014522249114,0.0026124556095176305,0.002313565463267154,0.0019764696594994162,0.0014996021669970135,0.0012127281931630192,0.0010884435244640782,0.000913163788204791,0.0007926874407904311,0.000741389302566737,0.0007009855286953473,0.0006554704915376322,0.0006411154624612722,0.0006419833361965612,0.0006472294117574466,0.000624035820587506,0.000629520133163709,0.0006097477777777411,0.0006202438912417047,0.0006324784648491466,0.0006199708281421916,0.0006260639020733737,0.0006353649131529203,0.0006288165368290807,0.0006262827472544755,0.0006319878442662599,0.0006498246489005536,0.0006420178065896982,0.0006373238967872176,0.0006549816368575072,0.000664711658101366,0.0006566775229350663,0.0006540841742483748,0.0006687495573626096,0.000679063797026426,0.000670502313826457,0.0006877382931414573,0.0006945118502883927,0.0006894330017035821,0.0006845427452445369,0.0006931275729706066,0.0007005168994550279,0.0006993732997821822,0.0006906700679230515,0.0006874465054728864
17,3,0.9537144330136552,1.1966478389993567,0.805582470926438,0.973085776104514,1.5047160286182188,0.11512428348686485,0.02700786668833873,0.00026567863315945346,0.0034163852217112822,0.026350476911638263,0.00040326603300110554,0.0003531509882245815,0.02384615905111341,0.006913354816664155,0.054994656898890264,0.600274011157861,0.04880125453287318,0.016945837774037964,0.013431781109894089,0.2636444564640235,0.48819709966586033,0.020875084302448832,0.1686861019288956,0.2853647059028362,0.03951458591397878,0.009183733895137717,0.1547514821258145,0.2720272740560903,0.0012870250276606101,0.002375640934819844,0.06806337237709202,0.0014103850225083297,0.000916957992221282,0.0036105987808596226,0.05207013722945782,0.0011419130425209334,0.006480783343696964,0.0172008655619778,0.0289681665234895,0.035653879256169536,0.035016056327671505,0.02981356583314947,0.0241829066355541,0.01944305956202177,0.016130818379281202,0.014070219809309443,0.013286980100045975,0.012720266569462974,0.011905324150318995,0.011941986743695825,0.011887697411387819,0.011330867181543997,0.010929549055500568,0.010842211324313481,0.010455560591752741,0.009828779313493921,0.00986292878669043,0.009621326507446992,0.009218006127715356,0.009127088354989684,0.00900552517609124,0.009007839842864419,0.009056950870181052,0.00902176665709911,0.009105729667606251,0.009198215879459718,0.009190974012358084,0.009367824691211777,0.009717438055058496,0.009561732066858064,0.009707943018647356,0.009655943732410539,0.00982232907841151,0.009972100777890626,0.010028592297443881,0.01026237593243391,0.010305069975388454,0.010261130219524786,0.010430890250984523,0.010559658889964466,0.010689599851645607,0.010764772820979493,0.010894517531311737,0.011079415238681067,0.011218355522653654,0.011323347531657108,0.011370876976009758,0.011528052417199968,0.011725000319930958,0.01180202661469393,0.012019796137231878,0.012203094438203018,0.012335397275538843,0.012337055667198725,0.012402390525221029,0.012500902909857333,0.012510636072580232,0.012534866611609711,0.012576208711581048
18,2,0.15468608284873572,0.1563799736719342,0.14306984138659629,0.1519344643649305,0.15519405773764816,0.20971348781496965,0.27014176398925493,0.00013587685892772018,0.0017555525108779015,0.004938018012429858,0.0004556192406935749,0.00015247986387724555,0.006820392643225403,0.0011563169373806654,0.003076240959715155,0.03257222659519951,0.0044950634950455945,0.0006838744639740487,0.0004189605451533142,0.010893797026699506,0.029723347196520835,0.0015487980550133711,0.017589453157587934,0.024623672246138165,0.0024620467379766866,0.009022034245101656,0.019134301219642158,0.01646670234181898,0.001744511858787829,0.037421847934861294,0.11808869692656493,0.006267955938727584,0.0005249439929472468,0.021725503609114714,0.1323871273448762,0.00036638933502992677,0.0021693329694065905,0.0056838281545608165,0.009716759847636201,0.012532921236876231,0.01277382517720301,0.011217647595413648,0.010463352103221439,0.010447523967892799,0.009827911963330146,0.010125187692246537,0.012426544227790328,0.013476926095979537,0.013147934990238482,0.014434581685536272,0.01526756648636524,0.013887065600085223,0.01277651973510899,0.01220884382550673,0.010540139875753439,0.00862183892440567,0.007633675120999924,0.006275672958365867,0.005053365499418943,0.004398791438049949,0.003826920063674968,0.0032681572323634165,0.003073981014476334,0.00291025634504432,0.0027317738046983933,0.0026398438969907193,0.002624293890952448,0.0026278406628436664,0.002670785868094711,0.0025752464934326227,0.002603770859578145,0.0025530173397619966,0.002591852443000511,0.002603285050626074,0.002584646907681377,0.002646509084065824,0.0026329421455726205,0.002568851256993133,0.0026348014254416624,0.0026589801935972927,0.002679286239551828,0.002662659296811343,0.0026900362774371746,0.0027303536669580847,0.002741555932515026,0.0027528809345326397,0.002745900385005809,0.0027645470752733783,0.0028152243054705844,0.0028192449924878114,0.002862289851652676,0.002868449109535965,0.0028951360540595186,0.002871605934557415,0.0028666752606708056,0.002887890405143277,0.0029226981678068826,0.002869184173241328,0.0028428336126632495
19,3,0.2516927315307837,0.3382534834636782,0.2353129381801781,0.23336464803843632,0.6591720541788916,0.38093396487046244,1.230307297028195,0.0004618421050875401,0.0038846435526837925,0.10985708976003576,0.005308363666298211,0.0003709975631007913,0.10941358382297349,0.014890455226159633,0.013670591520931741,0.14930284310768352,0.06780459701714779,0.009682632055535064,0.004689379165238734,0.15596032773548893,0.10940248643125079,0.0015715277625144564,0.011160793108808773,0.12857139563530606,0.05599307059968061,0.04582761522699846,0.14958958290073202,0.029533526179380744,0.014001151875071062,0.20593382406235522,0.02906654761394937,0.006232075095183333,0.00017241383932309418,0.0027022663817351557,0.07752192187102447,0.000271831223919163,0.0016084312637491683,0.0042402331936634225,0.007230969248563613,0.009226501551070902,0.009322800951257655,0.008122465810209723,0.00734975034106662,0.007043549007138942,0.006451919523402661,0.006470571041596259,0.007748682915931857,0.008257933711072241,0.007906706549374032,0.008704456365771326,0.00927044045647776,0.008282282555462579,0.007569119975448082,0.007491713178145197,0.0065266645695840255,0.005192040966422269,0.004761957997498576,0.004185336692229398,0.0033443790841202123,0.0028975215098272344,0.002722156630219823,0.00244132377344803,0.002246004093580851,0.0021738411926617153,0.0021336444529263037,0.002069016097202819,0.002046827597469404,0.0020749497996990587,0.0021207642275940923,0.0020550254938106315,0.002090562096850888,0.0020578830719034354,0.00208088563999334,0.002108028118846895,0.002106472831257947,0.002148270593626835,0.0021475051959349532,0.0021253125018137102,0.002157414212892609,0.002179814004233268,0.0022070001373140392,0.002203801328779103,0.0022218441985479686,0.0022631039610144896,0.0022819885664855733,0.002291156720925529,0.0022920804128241023,0.0023227933964369597,0.002357636645318617,0.0023595225397119416,0.0024087815774422065,0.0024281523327290898,0.0024427089740212526,0.0024359144298046467,0.0024451041425486296,0.0024564423001179345,0.0024667280214772445,0.0024555577765301142,0.0024421601600429
20,2,1.4879268077208199,1.7359347293433367,1.415037983853608,1.520442548057975,2.13634371138009,0.32868261035118085,0.0710651556519706,8.210177550656686e-05,0.0010932758682387215,0.03841643462621887,0.0017900960999042512,0.00014966722053922697,0.04686707184768832,0.000514169477180615,0.01369273924687169,0.16760096096749605,0.07265381428221544,0.012649441033374183,0.005498453529136824,0.18105420708359674,0.10940674600918555,0.04949924490405116,0.45174064334356906,0.22357400952374995,0.039135772663821046,0.16989919611318666,0.013913968707453263,0.5430547512347892,0.010511525896698098,0.004719024047451747,0.7213864982485665,0.10231638694512024,0.005898832003562351,0.001914760464717623,0.7134883830723809,0.000528993395510742,0.003008991839089279,0.007934410676098687,0.013324431122074272,0.016440442703846366,0.01618519589128375,0.013785061868527647,0.011377682492970696,0.009584401951071474,0.008281976902431477,0.007513955678869021,0.007641249742162319,0.007872536624323762,0.007619710093637136,0.007768440694685171,0.008043508010997224,0.007830627701202601,0.007430163131179371,0.007192017092366121,0.006828498089432658,0.00627310801700284,0.005989570436736393,0.005565913584284213,0.005149870631500862,0.0049602496617896915,0.00475105689839149,0.004580706015149621,0.004534783636186277,0.004498285101036608,0.00447336799904817,0.00447036708064711,0.00447783005197843,0.004569188898401103,0.004702143170395988,0.0046212207271660805,0.0047127509060463845,0.004702533736097493,0.004766476000947232,0.004835561999052209,0.004885131389462515,0.004998028145213451,0.0050126718644478785,0.005005940198449011,0.005096248090757325,0.005154718493245808,0.0052161817834063765,0.005270126806970305,0.005340717249002879,0.00542203602880231,0.005493647783263141,0.005560044231979544,0.005587738060817621,0.005657723351659701,0.005758734117155467,0.005813995538597925,0.005912605741911249,0.006001227319627473,0.0060774952997319,0.006091264350026679,0.006120568608294863,0.006170394299984806,0.006191773053065391,0.006207386604390797,0.006227181514175532
21,3,0.1687273224923939,0.15006985812249693,0.28794603923439815,0.15093289906147975,0.31749418879628877,0.1690184903385772,0.4932288149435635,0.001361400605852239,0.02265480809284179,0.1030902667874071,0.015143138030989427,0.005409781328614028,0.14613052337202653,0.007939847303972803,0.1038020069096467,1.053657047417999,0.03500690229909787,0.0036706935948653484,0.013009010418728642,0.06677705983341141,1.059879538168519,0.004410051384032341,0.033750414538749655,0.18428262117923683,0.17218479233218117,0.16038799064909517,0.23374354454665533,0.05677108482601091,0.017040223128628736,0.37567340508159963,0.15108910600029118,0.06765026910978499,0.005876031798869913,0.015786985766498386,0.3584036496448419,0.010099364322018349,0.060873960043677816,0.16451847611958353,0.2800152600669622,0.34774029537250606,0.3445239670734511,0.2955533876109902,0.24060385454758373,0.19285794501641335,0.15901546550194234,0.13657903514779604,0.1275209237561788,0.11942103336154511,0.11005643004447718,0.1098970500214125,0.1064459785608121,0.0995444948644049,0.09619864147306122,0.09401692603240641,0.08826203364785751,0.08258529429754317,0.08384956526777422,0.07910106642786145,0.07452179528400057,0.07475686709061663,0.07337557957492116,0.07165160602458578,0.07209018354291649,0.07218424883265936,0.07175025880155392,0.07076017871572407,0.07104831601047634,0.07241662124435007,0.0744315528995093,0.07170264524361589,0.07289823708816463,0.07154913809746707,0.07219713932750395,0.07322416826126256,0.07287646507627883,0.07423897843954369,0.07410640465124653,0.07326452996154523,0.07399962595622558,0.07466716418292833,0.07536074667327008,0.0750761058152524,0.07553058005762019,0.0768697684567555,0.07737191237107954,0.07762781528851641,0.0772209748268593,0.07826406253703233,0.07961514844167757,0.07919812455436118,0.08072896920136936,0.08159571084757969,0.08207050688359081,0.08119465975369844,0.0811879016533531,0.08175396593492482,0.0808860923227189,0.08063531394400208,0.08036070933860914
22,2,0.07383238391611374,0.08238248773436192,0.0715158785125018,0.0740966830698209,0.09588507856929812,0.04123522323179121,0.040204482391726075,0.00047081083370695,0.006053393071358803,0.003236259405163938,0.0007401634191005504,0.0004672460724866508,0.0064181707611283036,0.004362974358895761,0.013064330628228826,0.13909518419255984,0.0019272766081061127,0.0007539897388018535,0.0009223516318699104,0.023810201593619188,0.12766132943520267,0.001005122773150406,0.014983842928050052,0.10454344998896807,0.01040076322238987,0.055373000228081524,0.06837336171735856,0.008670565156424856,0.0006793908639266782,0.004199517199320022,0.008941761486787402,0.030029233027707693,0.004951064192114068,0.017357702812685966,0.010842566502689176,0.00011591339470761621,0.0006194788445885396,0.0015188870592678736,0.0025814860935827,0.0034761970588833894,0.003631357936867887,0.003265552062344328,0.0035642267866375817,0.00420488193671713,0.004218444846517947,0.0048416365321468265,0.006570117721857734,0.007204096322829437,0.007052629603661875,0.008161650621492465,0.008739139748657164,0.007570165510217799,0.006999813555520644,0.006981787402746278,0.0057376679143903,0.004338557252872427,0.0039695747939440945,0.003294496466091317,0.00232512998532917,0.0019068901193958453,0.001756388529986446,0.0013970312177529888,0.0011697194626872436,0.001122539909432247,0.0010740512313448436,0.0010123290161839328,0.0009869856499473484,0.0010035788883769351,0.0010160058319325623,0.0009959290477267778,0.001010996191323622,0.0010127360237335977,0.0010368158372317123,0.0010426884079020814,0.0010513048647408207,0.0010795207677241122,0.0010821318951240843,0.0010702952670713789,0.0011088856237089365,0.0011203674098324097,0.0011396351051145817,0.0011502908362635066,0.0011681626696147208,0.0011865229782512924,0.0012057095008541415,0.0012138709210586598,0.0012258903701023892,0.0012436693546049493,0.0012645885516620408,0.001279490835025517,0.0012992281904840547,0.0013147815682866464,0.0013358074705944994,0.00133356079142285,0.0013501315431818067,0.0013583181815853876,0.0014123703298443353,0.0013802311518117281,0.00138537596732664
23,3,0.1973297524592867,0.18862636761754853,0.37163030982178347,0.16391427520739324,0.5682516912356592,0.44651470351456424,1.5067935924617935,0.0009982474816425037,0.022017134651939975,0.25603757151252254,0.030774551956251252,0.008523439855158991,0.3384150413032485,0.001044880453435683,0.1209613615472712,1.2243765134575217,0.0854816032952975,0.0005996833474487174,0.009355676013644478,0.018318585979803483,1.2920107258677518,0.0007472041897096416,0.008711927025572205,0.18951364419624595,0.045878327801366504,0.018404958443366905,0.17425175692130362,0.011032959048998339,0.03846050354225064,0.24749089923777828,0.01028829970802611,0.005604940133958595,0.00029961509655294916,0.005380936057036424,0.020906224406799276,0.003668919109285906,0.021645921549161794,0.05799161465714016,0.09804476957201996,0.1209876826582238,0.11915753151560231,0.10165495544459516,0.08229792437812555,0.0658224130429761,0.05435162186710052,0.046658027344763,0.04346155248380339,0.04129240525231495,0.03826558500138238,0.03778759316282829,0.037233480009958325,0.03565525044819985,0.034099367216162954,0.03328786074778644,0.032243061849683965,0.030445949749842174,0.03027708334452859,0.02908094913978291,0.028019344145199604,0.027811334299408227,0.027100388038867114,0.026864439884137524,0.027161365506812085,0.027059299216370215,0.02698219982358098,0.02690636196390874,0.027004415242016883,0.027534255945251194,0.028384641581674645,0.027566697033099698,0.028058061036997366,0.02774164864239559,0.028044924707132723,0.028430094059368458,0.02848504767687966,0.029100813700241708,0.029087799266115193,0.0288656870379445,0.029269126455080376,0.029575758883109697,0.029863945804522746,0.029925270401399653,0.03021609015167364,0.030726575029365558,0.0310081002825479,0.031224621030715646,0.031202648460172608,0.031619641884742554,0.03218768442148701,0.032211664826293854,0.032797432641172686,0.033248158418041206,0.03353682905369527,0.03334285444280113,0.03340324235216709,0.033713578842064086,0.033503029053868504,0.03346804441478164,0.03345953570980768
24,2,0.08922042712335856,0.08933274083457368,0.1133590152132534,0.09003750108027503,0.10735872403086288,0.126570475008449,0.1967803469987313,0.0015078549891840783,0.018991182595421197,0.0026474676578487322,0.00141878370247644,0.0015732241400432537,0.005769235483468032,0.01660537473892879,0.05698957889820027,0.5920329886621764,0.003565372301174394,0.0043799242241611405,0.0066336506101193245,0.10771204231453323,0.5435091935087469,0.0034349602365981945,0.06058529722169965,0.2754881573099459,0.04615236865401139,0.01352170487509461,0.3482860788393415,0.01821404056171275,0.02205034670219266,0.08864999244961663,0.01820440645799191,0.002008016961849244,0.0006058737642407481,0.0004528595383334861,0.015656205941553033,0.0001053537210406372,0.0005501536121646384,0.0013239306998555499,0.0022575751707577113,0.0031195890765802637,0.0033338923381639757,0.0030238515863369197,0.0034166446520719406,0.004278979815706093,0.004415091211924332,0.004983925022092647,0.006901776604730165,0.007902320312937448,0.007672176263570199,0.008629205087936211,0.009603147801177863,0.008611358155389694,0.007601256004532036,0.007520226600551195,0.006604329730532461,0.004969785248163488,0.00417679924915255,0.003589816737460689,0.002712815277510716,0.0020301781473722772,0.0017500495284296647,0.001468160884885212,0.0012198479969129509,0.001089844549174007,0.001046965747324644,0.000995621812167355,0.0009460149648519895,0.0009570219514977038,0.0009868014331463383,0.0009635475411546188,0.000966653405914332,0.0009766931612613665,0.00100295884316355,0.0010045972395200948,0.0010141195656499706,0.0010484862655394348,0.0010556128856544064,0.001036752665731206,0.0010748384455562727,0.001092323441842991,0.0011089542078939934,0.00111767057233343,0.00113669227206147,0.0011543234877176257,0.0011752213197157898,0.0011880045630964218,0.0011966708433998798,0.0012089191400685665,0.0012350844621868274,0.0012575251443418937,0.0012679215996630317,0.0012805758917167525,0.0013119630038125568,0.0013077269854395242,0.001318603454224887,0.0013283344546677486,0.001386237865771297,0.0013535051274869443,0.0013583025973304885
25,3,0.12352886939794276,0.13770792226140435,0.11558444436695597,0.1252396107717315,0.15564279652973345,0.07168374533086813,0.06449198815537373,5.270620119857717e-05,0.0006703215969309673,0.0026266649463734634,0.0002209581545968478,7.525373396538823e-05,0.0032225410515424107,0.000591844415913383,0.002484449640506551,0.027482776991836957,0.004443865485001379,0.000628649626524528,0.0003483844818699728,0.012306167483443542,0.023267692459824775,0.00248015768143159,0.021993023210564542,0.0328881641590515,0.02131131977631971,0.05801813303565215,0.009934475724950025,0.026553759515598158,0.006051270812228884,0.014067756842264464,0.10973461367941038,0.012482000383162712,0.0009239195061671578,0.0024646632731575467,0.088129053486942,2.6587736039452567e-05,0.00013471470282343793,0.00029301122177756065,0.0005062681634726779,0.0007767158020087757,0.0008683470944244807,0.0008235375842359919,0.0011504154199233805,0.0016257917172329407,0.0017049280010826766,0.0020741584843134014,0.0030291043315533433,0.0033776082906880446,0.0032511257163094637,0.0038153196862551076,0.004187199267760084,0.0035613186471080884,0.003173687065071678,0.0032076100590089263,0.00265220718807681,0.0018732770961545399,0.001622688606368246,0.001362270170569441,0.0009160454146908265,0.0006496726715187743,0.0005707855900821779,0.0004370374619873513,0.0003318946395860936,0.0002944284398224611,0.0002722524343191847,0.00024968871362588904,0.0002396008880233361,0.00024242077174086465,0.00024220935195132432,0.00023805816312922373,0.0002416203891968921,0.00024358861634840137,0.0002499707675140502,0.00025032548862516276,0.000254226572868344,0.0002615438210338194,0.0002610328802736645,0.00025994755813167527,0.0002712414683858021,0.0002739764663190418,0.0002787724575537087,0.00028305141921239064,0.00028770761510445365,0.0002908520328081006,0.00029710685242970023,0.0003018878346677186,0.0003037271208002364,0.0003052955497830207,0.00031406039124261243,0.00032121156007144285,0.00032255527441588073,0.0003246018632519016,0.00033226085040932956,0.0003357029793580495,0.0003371337024916508,0.00034393552919039666,0.0003600495488774684,0.0003530604769402191,0.00035000493644204
